Id,WnvPresent
1,0.029210444342674884
2,0.010385099131783286
3,0.012419450332195592
4,1.317736392062685e-05
5,1.4175764670698977e-05
6,2.2279280171938236e-05
7,0.005028979837371974
8,0.005028979837371974
9,0.002379425608322913
10,0.0008311453406350786
11,0.0009958428475488116
12,1.0445457714377109e-06
13,1.123688223589046e-06
14,1.7660529879571425e-06
15,0.00040048768348620734
16,0.00040048768348620734
17,0.008521791434590247
18,0.002988678297638044
19,0.0035793751184586306
20,3.764153172233893e-06
21,4.049352202186299e-06
22,6.364183983898717e-06
23,0.001441708783299183
24,0.001441708783299183
25,0.004268549036907122
26,0.0014928651332561185
27,0.0019868890619059065
28,1.8774069858067708e-06
29,2.0196529873518877e-06
30,3.1742010739307774e-06
31,0.0007195845343739231
32,0.0007195845343739231
33,0.0022281446005861156
34,0.0007782253337382463
35,0.0010360036388498922
36,9.779865736963412e-07
37,1.0520860179446394e-06
38,1.6535189144349647e-06
39,0.00037497786836445274
40,0.00037497786836445274
41,0.00798311125663383
42,0.002798770409889748
43,0.0037233374225205686
44,3.524299271888885e-06
45,3.7913253324566867e-06
46,5.958655684382227e-06
47,0.0013499660038320674
48,0.0013499660038320674
49,0.0022281446005861156
50,0.0007782253337382463
51,0.0010360036388498922
52,9.779865736963412e-07
53,1.0520860179446394e-06
54,1.6535189144349647e-06
55,0.00037497786836445274
56,0.00037497786836445274
57,0.0022281446005861156
58,0.0007782253337382463
59,0.0010360036388498922
60,9.779865736963412e-07
61,1.0520860179446394e-06
62,1.6535189144349647e-06
63,0.00037497786836445274
64,0.00037497786836445274
65,0.00798311125663383
66,0.002798770409889748
67,0.0037233374225205686
68,3.524299271888885e-06
69,3.7913253324566867e-06
70,5.958655684382227e-06
71,0.0013499660038320674
72,0.0013499660038320674
73,0.0010871904963093734
74,0.00037944129766480844
75,0.0005051937033547525
76,4.7664940238637733e-07
77,5.127638806590259e-07
78,8.058894636473196e-07
79,0.00018279110884173726
80,0.00018279110884173726
81,0.0022281446005861156
82,0.0007782253337382463
83,0.0010360036388498922
84,9.779865736963412e-07
85,1.0520860179446394e-06
86,1.6535189144349647e-06
87,0.00037497786836445274
88,0.00037497786836445274
89,0.00798311125663383
90,0.002798770409889748
91,0.0037233374225205686
92,3.524299271888885e-06
93,3.7913253324566867e-06
94,5.958655684382227e-06
95,0.0013499660038320674
96,0.0013499660038320674
97,0.00798311125663383
98,0.002798770409889748
99,0.0037233374225205686
100,3.524299271888885e-06
101,3.7913253324566867e-06
102,5.958655684382227e-06
103,0.0013499660038320674
104,0.0013499660038320674
105,0.0022281446005861156
106,0.0007782253337382463
107,0.0010360036388498922
108,9.779865736963412e-07
109,1.0520860179446394e-06
110,1.6535189144349647e-06
111,0.00037497786836445274
112,0.00037497786836445274
113,0.008521791434590247
114,0.002988678297638044
115,0.0035793751184586306
116,3.764153172233893e-06
117,4.049352202186299e-06
118,6.364183983898717e-06
119,0.001441708783299183
120,0.001441708783299183
121,0.002379425608322913
122,0.0008311453406350786
123,0.0009958428475488116
124,1.0445457714377109e-06
125,1.123688223589046e-06
126,1.7660529879571425e-06
127,0.00040048768348620734
128,0.00040048768348620734
129,0.0022281446005861156
130,0.0007782253337382463
131,0.0010360036388498922
132,9.779865736963412e-07
133,1.0520860179446394e-06
134,1.6535189144349647e-06
135,0.00037497786836445274
136,0.00037497786836445274
137,0.00798311125663383
138,0.002798770409889748
139,0.0037233374225205686
140,3.524299271888885e-06
141,3.7913253324566867e-06
142,5.958655684382227e-06
143,0.0013499660038320674
144,0.0013499660038320674
145,0.004557731526592595
146,0.0015943037374788161
147,0.0019099375715516684
148,2.0051782519270626e-06
149,2.1571051125773304e-06
150,3.3902283559556194e-06
151,0.0007685199823149575
152,0.0007685199823149575
153,0.029210444342674884
154,0.010385099131783286
155,0.012419450332195592
156,1.317736392062685e-05
157,1.4175764670698977e-05
158,2.2279280171938236e-05
159,0.005028979837371974
160,0.005028979837371974
161,0.008521791434590247
162,0.002988678297638044
163,0.0035793751184586306
164,3.764153172233893e-06
165,4.049352202186299e-06
166,6.364183983898717e-06
167,0.001441708783299183
168,0.001441708783299183
169,0.0022281446005861156
170,0.0007782253337382463
171,0.0010360036388498922
172,9.779865736963412e-07
173,1.0520860179446394e-06
174,1.6535189144349647e-06
175,0.00037497786836445274
176,0.00037497786836445274
177,0.002379425608322913
178,0.0008311453406350786
179,0.0009958428475488116
180,1.0445457714377109e-06
181,1.123688223589046e-06
182,1.7660529879571425e-06
183,0.00040048768348620734
184,0.00040048768348620734
185,0.029210444342674884
186,0.010385099131783286
187,0.012419450332195592
188,1.317736392062685e-05
189,1.4175764670698977e-05
190,2.2279280171938236e-05
191,0.005028979837371974
192,0.005028979837371974
193,0.00798311125663383
194,0.002798770409889748
195,0.0037233374225205686
196,3.524299271888885e-06
197,3.7913253324566867e-06
198,5.958655684382227e-06
199,0.0013499660038320674
200,0.0013499660038320674
201,0.00798311125663383
202,0.002798770409889748
203,0.0037233374225205686
204,3.524299271888885e-06
205,3.7913253324566867e-06
206,5.958655684382227e-06
207,0.0013499660038320674
208,0.0013499660038320674
209,0.00798311125663383
210,0.002798770409889748
211,0.0037233374225205686
212,3.524299271888885e-06
213,3.7913253324566867e-06
214,5.958655684382227e-06
215,0.0013499660038320674
216,0.0013499660038320674
217,0.0010871904963093734
218,0.00037944129766480844
219,0.0005051937033547525
220,4.7664940238637733e-07
221,5.127638806590259e-07
222,8.058894636473196e-07
223,0.00018279110884173726
224,0.00018279110884173726
225,0.0022281446005861156
226,0.0007782253337382463
227,0.0010360036388498922
228,9.779865736963412e-07
229,1.0520860179446394e-06
230,1.6535189144349647e-06
231,0.00037497786836445274
232,0.00037497786836445274
233,0.031967604607816204
234,0.01138618487823505
235,0.01510461391310439
236,1.4462225123259716e-05
237,1.5557973600695433e-05
238,2.4451603629802884e-05
239,0.005516633369709922
240,0.005516633369709922
241,0.002379425608322913
242,0.0008311453406350786
243,0.0009958428475488116
244,1.0445457714377109e-06
245,1.123688223589046e-06
246,1.7660529879571425e-06
247,0.00040048768348620734
248,0.00040048768348620734
249,0.002379425608322913
250,0.0008311453406350786
251,0.0009958428475488116
252,1.0445457714377109e-06
253,1.123688223589046e-06
254,1.7660529879571425e-06
255,0.00040048768348620734
256,0.00040048768348620734
257,0.0022281446005861156
258,0.0007782253337382463
259,0.0010360036388498922
260,9.779865736963412e-07
261,1.0520860179446394e-06
262,1.6535189144349647e-06
263,0.00037497786836445274
264,0.00037497786836445274
265,0.002379425608322913
266,0.0008311453406350786
267,0.0009958428475488116
268,1.0445457714377109e-06
269,1.123688223589046e-06
270,1.7660529879571425e-06
271,0.00040048768348620734
272,0.00040048768348620734
273,0.00798311125663383
274,0.002798770409889748
275,0.0037233374225205686
276,3.524299271888885e-06
277,3.7913253324566867e-06
278,5.958655684382227e-06
279,0.0013499660038320674
280,0.0013499660038320674
281,0.002379425608322913
282,0.0008311453406350786
283,0.0009958428475488116
284,1.0445457714377109e-06
285,1.123688223589046e-06
286,1.7660529879571425e-06
287,0.00040048768348620734
288,0.00040048768348620734
289,0.002379425608322913
290,0.0008311453406350786
291,0.0009958428475488116
292,1.0445457714377109e-06
293,1.123688223589046e-06
294,1.7660529879571425e-06
295,0.00040048768348620734
296,0.00040048768348620734
297,0.0011610959923849873
298,0.00040525463762296644
299,0.000485599813183394
300,5.090889262690369e-07
301,5.476612610562735e-07
302,8.607361941349313e-07
303,0.00019522897593752777
304,0.00019522897593752777
305,0.004268549036907122
306,0.0014928651332561185
307,0.0019868890619059065
308,1.8774069858067708e-06
309,2.0196529873518877e-06
310,3.1742010739307774e-06
311,0.0007195845343739231
312,0.0007195845343739231
313,0.004268549036907122
314,0.0014928651332561185
315,0.0019868890619059065
316,1.8774069858067708e-06
317,2.0196529873518877e-06
318,3.1742010739307774e-06
319,0.0007195845343739231
320,0.0007195845343739231
321,0.00798311125663383
322,0.002798770409889748
323,0.0037233374225205686
324,3.524299271888885e-06
325,3.7913253324566867e-06
326,5.958655684382227e-06
327,0.0013499660038320674
328,0.0013499660038320674
329,0.0022281446005861156
330,0.0007782253337382463
331,0.0010360036388498922
332,9.779865736963412e-07
333,1.0520860179446394e-06
334,1.6535189144349647e-06
335,0.00037497786836445274
336,0.00037497786836445274
337,0.004557731526592595
338,0.0015943037374788161
339,0.0019099375715516684
340,2.0051782519270626e-06
341,2.1571051125773304e-06
342,3.3902283559556194e-06
343,0.0007685199823149575
344,0.0007685199823149575
345,0.008521791434590247
346,0.002988678297638044
347,0.0035793751184586306
348,3.764153172233893e-06
349,4.049352202186299e-06
350,6.364183983898717e-06
351,0.001441708783299183
352,0.001441708783299183
353,0.002379425608322913
354,0.0008311453406350786
355,0.0009958428475488116
356,1.0445457714377109e-06
357,1.123688223589046e-06
358,1.7660529879571425e-06
359,0.00040048768348620734
360,0.00040048768348620734
361,0.029210444342674884
362,0.010385099131783286
363,0.012419450332195592
364,1.317736392062685e-05
365,1.4175764670698977e-05
366,2.2279280171938236e-05
367,0.005028979837371974
368,0.005028979837371974
369,0.008521791434590247
370,0.002988678297638044
371,0.0035793751184586306
372,3.764153172233893e-06
373,4.049352202186299e-06
374,6.364183983898717e-06
375,0.001441708783299183
376,0.001441708783299183
377,0.029210444342674884
378,0.010385099131783286
379,0.012419450332195592
380,1.317736392062685e-05
381,1.4175764670698977e-05
382,2.2279280171938236e-05
383,0.005028979837371974
384,0.005028979837371974
385,0.008521791434590247
386,0.002988678297638044
387,0.0035793751184586306
388,3.764153172233893e-06
389,4.049352202186299e-06
390,6.364183983898717e-06
391,0.001441708783299183
392,0.001441708783299183
393,0.0022281446005861156
394,0.0007782253337382463
395,0.0010360036388498922
396,9.779865736963412e-07
397,1.0520860179446394e-06
398,1.6535189144349647e-06
399,0.00037497786836445274
400,0.00037497786836445274
401,0.002379425608322913
402,0.0008311453406350786
403,0.0009958428475488116
404,1.0445457714377109e-06
405,1.123688223589046e-06
406,1.7660529879571425e-06
407,0.00040048768348620734
408,0.00040048768348620734
409,0.0022281446005861156
410,0.0007782253337382463
411,0.0010360036388498922
412,9.779865736963412e-07
413,1.0520860179446394e-06
414,1.6535189144349647e-06
415,0.00037497786836445274
416,0.00037497786836445274
417,0.0022281446005861156
418,0.0007782253337382463
419,0.0010360036388498922
420,9.779865736963412e-07
421,1.0520860179446394e-06
422,1.6535189144349647e-06
423,0.00037497786836445274
424,0.00037497786836445274
425,0.004268549036907122
426,0.0014928651332561185
427,0.0019868890619059065
428,1.8774069858067708e-06
429,2.0196529873518877e-06
430,3.1742010739307774e-06
431,0.0007195845343739231
432,0.0007195845343739231
433,0.0022281446005861156
434,0.0007782253337382463
435,0.0010360036388498922
436,9.779865736963412e-07
437,1.0520860179446394e-06
438,1.6535189144349647e-06
439,0.00037497786836445274
440,0.00037497786836445274
441,0.0022281446005861156
442,0.0007782253337382463
443,0.0010360036388498922
444,9.779865736963412e-07
445,1.0520860179446394e-06
446,1.6535189144349647e-06
447,0.00037497786836445274
448,0.00037497786836445274
449,0.0022281446005861156
450,0.0007782253337382463
451,0.0010360036388498922
452,9.779865736963412e-07
453,1.0520860179446394e-06
454,1.6535189144349647e-06
455,0.00037497786836445274
456,0.00037497786836445274
457,0.0022281446005861156
458,0.0007782253337382463
459,0.0010360036388498922
460,9.779865736963412e-07
461,1.0520860179446394e-06
462,1.6535189144349647e-06
463,0.00037497786836445274
464,0.00037497786836445274
465,0.0022281446005861156
466,0.0007782253337382463
467,0.0010360036388498922
468,9.779865736963412e-07
469,1.0520860179446394e-06
470,1.6535189144349647e-06
471,0.00037497786836445274
472,0.00037497786836445274
473,0.029210444342674884
474,0.010385099131783286
475,0.012419450332195592
476,1.317736392062685e-05
477,1.4175764670698977e-05
478,2.2279280171938236e-05
479,0.005028979837371974
480,0.005028979837371974
